Experiment;Model;Simulation;S;B;L;T;Graph Seed;Dynamics Seed;Steps;q;Time to Fixation;Jazz;Stuff
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.897054108216433;767;996;2000;1.8540400158461439;921;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.9050501002004008;767;996;2000;2.106554925791684;1655;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.9130460921843688;767;996;2000;1.9689293829780836;1523;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.9210420841683367;767;996;2000;1.9796640731323378;1271;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.9290380761523045;767;996;2000;1.797419917771303;886;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.9370340681362725;767;996;2000;1.8310439217717325;1201;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.9450300601202404;767;996;2000;1.7090370878430798;996;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.9530260521042084;767;996;2000;2.136169585091463;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.9610220440881763;767;996;2000;1.9415543516294065;1117;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.9690180360721443;767;996;2000;2.248044929077505;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.9770140280561121;767;996;2000;1.9634817664359632;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.9850100200400802;767;996;2000;2.169748437440275;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;1.993006012024048;767;996;2000;2.0493395971117945;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.001002004008016;767;996;2000;2.1630325566990125;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.008997995991984;767;996;2000;1.921498173162951;1198;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.0169939879759515;767;996;2000;1.7724099495909666;641;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.0249899799599196;767;996;2000;1.910995627905777;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.0329859719438876;767;996;2000;2.0764255344152893;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.0409819639278557;767;996;2000;2.210036734152959;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.0489779559118233;767;996;2000;2.1129861839539625;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.0569739478957914;767;996;2000;1.9683024501731898;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.0649699398797594;767;996;2000;2.1386829857696172;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.072965931863727;767;996;2000;2.309866865709033;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.080961923847695;767;996;2000;2.3812309138375425;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.088957915831663;767;996;2000;1.9681639185263287;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.096953907815631;767;996;2000;2.325944324761328;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.104949899799599;767;996;2000;2.049532856376514;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.112945891783567;767;996;2000;2.2434117324722127;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.120941883767535;767;996;2000;2.4097210731317737;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.128937875751503;767;996;2000;2.1994115611691014;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.1369338677354706;767;996;2000;2.070177236297086;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.1449298597194386;767;996;2000;2.535985764578952;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.1529258517034067;767;996;2000;2.045196948009536;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.1609218436873747;767;996;2000;2.2854239085256163;1258;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.1689178356713423;767;996;2000;2.0425438570779058;1163;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.1769138276553104;767;996;2000;2.0261565406914372;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.1849098196392784;767;996;2000;2.7717558111715914;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.192905811623246;767;996;2000;2.7155861898114524;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.200901803607214;767;996;2000;2.3213911306688906;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.208897795591182;767;996;2000;2.5323193582945467;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.21689378757515;767;996;2000;2.3454390096953577;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.224889779559118;767;996;2000;2.410782928184264;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.232885771543086;767;996;2000;2.4166958669610703;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.240881763527054;767;996;2000;2.311954231455411;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.248877755511022;767;996;2000;2.044115492349593;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.2568737474949896;767;996;2000;2.1031936026482247;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.2648697394789576;767;996;2000;2.1049741777605218;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.2728657314629257;767;996;2000;2.065687281132732;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.2808617234468938;767;996;2000;2.3780387628712774;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.2888577154308614;767;996;2000;2.221875020915407;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.2968537074148294;767;996;2000;2.3562214702701274;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.3048496993987975;767;996;2000;2.320417656280328;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.3128456913827655;767;996;2000;2.745055274362914;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.320841683366733;767;996;2000;2.3866893260538418;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.328837675350701;767;996;2000;2.11911622782495;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.3368336673346692;767;996;2000;2.3739434880604846;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.344829659318637;767;996;2000;2.6453140308409395;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.352825651302605;767;996;2000;2.643307702896744;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.360821643286573;767;996;2000;2.2197144877218844;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.368817635270541;767;996;2000;2.5757992624516746;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.3768136272545086;767;996;2000;2.0884277823308457;1088;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.3848096192384767;767;996;2000;2.466055440679561;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.3928056112224447;767;996;2000;2.381994310095981;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.400801603206413;767;996;2000;2.0615587355771297;947;Slow;Slow
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.4087975951903804;767;996;2000;2.3175414284389326;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.4167935871743484;767;996;2000;2.134139435680989;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.4247895791583165;767;996;2000;2.6764288207006457;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.4327855711422846;767;996;2000;2.550917530440635;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.440781563126252;767;996;2000;2.6440018898527464;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.44877755511022;767;996;2000;2.652981363854259;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.4567735470941883;767;996;2000;2.6297331184725885;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.464769539078156;767;996;2000;2.834421734008367;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.472765531062124;767;996;2000;2.571551846786777;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.480761523046092;767;996;2000;2.7858212482712608;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.48875751503006;767;996;2000;2.3880294451720685;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.4967535070140277;767;996;2000;2.4580092360784382;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.5047494989979957;767;996;2000;2.8506146011751907;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.5127454909819638;767;996;2000;2.8055671623075367;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.520741482965932;767;996;2000;2.3747918450178114;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.5287374749498994;767;996;2000;2.3816534562576233;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.5367334669338675;767;996;2000;2.8778937595997527;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.5447294589178355;767;996;2000;2.852216999952433;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.5527254509018036;767;996;2000;2.709824998190457;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.560721442885771;767;996;2000;2.6960373866393614;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.5687174348697392;767;996;2000;2.8240599930762182;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.5767134268537073;767;996;2000;2.8267703341047086;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.584709418837675;767;996;2000;2.71129542493909;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.592705410821643;767;996;2000;2.5045654164534286;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.600701402805611;767;996;2000;2.4800877672404167;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.608697394789579;767;996;2000;2.321749073052733;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.6166933867735467;767;996;2000;3.2023842066089325;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.6246893787575147;767;996;2000;2.487775834202424;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.632685370741483;767;996;2000;2.7222378207194895;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.640681362725451;767;996;2000;2.585982654911704;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.6486773547094185;767;996;2000;2.7897493903181885;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.6566733466933865;767;996;2000;2.616006503557687;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.6646693386773546;767;996;2000;2.531193989576174;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.6726653306613226;767;996;2000;2.7171896755247014;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.6806613226452902;767;996;2000;2.4783713642161733;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.6886573146292583;767;996;2000;2.5480507895382005;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.6966533066132263;767;996;2000;2.6982643710741407;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.704649298597194;767;996;2000;3.0195287669770257;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.712645290581162;767;996;2000;2.5479790126406208;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.72064128256513;767;996;2000;2.426364936887574;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.728637274549098;767;996;2000;2.773688267672218;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.7366332665330657;767;996;2000;2.8621588071940107;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.7446292585170338;767;996;2000;2.421166263741265;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.752625250501002;767;996;2000;2.4865485800096527;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.76062124248497;767;996;2000;2.6767401875402577;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.7686172344689375;767;996;2000;2.6362539023456915;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.7766132264529055;767;996;2000;2.4005377092275273;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.7846092184368736;767;996;2000;2.6037068088258786;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.7926052104208416;767;996;2000;2.7478285121806127;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.8006012024048093;767;996;2000;2.9370512617658635;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.8085971943887773;767;996;2000;2.958207722463419;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.8165931863727454;767;996;2000;2.9180584421839195;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.824589178356713;767;996;2000;2.9128618978832415;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.832585170340681;767;996;2000;2.665120292604762;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.840581162324649;767;996;2000;2.6821608245768314;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.848577154308617;767;996;2000;2.698054284800017;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.8565731462925847;767;996;2000;2.6602513948094644;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.864569138276553;767;996;2000;3.160553099771655;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.872565130260521;767;996;2000;3.0291506203489376;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.880561122244489;767;996;2000;2.96079776724782;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.8885571142284565;767;996;2000;2.716013935071909;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.8965531062124246;767;996;2000;2.670814363222784;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.9045490981963926;767;996;2000;2.732382087451117;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.9125450901803607;767;996;2000;2.7983636228440236;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.9205410821643283;767;996;2000;2.834484747212236;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.9285370741482963;767;996;2000;2.509379548019381;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.9365330661322644;767;996;2000;2.954143697043788;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.9445290581162324;767;996;2000;2.799358076820132;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.9525250501002;767;996;2000;2.582567110454419;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.960521042084168;767;996;2000;2.6672260895831785;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.968517034068136;767;996;2000;3.036320528224402;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.9765130260521038;767;996;2000;2.67674628642927;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.984509018036072;767;996;2000;2.789050939645079;0;No Consensus;No Consensus
Time to Fixation;PPM2017v1;Majority Rule Random;100;5;525;2.99250501002004;767;996;2000;2.903030765615642;0;No Consensus;No Consensus
